x, y, theta, stamp, 
0.8532394918552672, 0.8158360397414791, 0.8962410177477224, 25806000000, 
0.8625819641113316, 0.8275202389115005, 0.8964043822180816, 25874000000, 
0.8765920270204735, 0.8450489567763396, 0.8966319445695647, 25976000000, 
0.8905979050142385, 0.8625804454610171, 0.8968501946647403, 26078000000, 
0.9046000335959772, 0.8801149730561544, 0.8970597255783705, 26180000000, 
0.9185988438201643, 0.8976527245853533, 0.8972586420215364, 26282000000, 
0.9325943923283099, 0.9151934952973151, 0.8974564713958318, 26384000000, 
0.946586340880631, 0.9327369225129472, 0.8976605158603773, 26486000000, 
0.9589932342784592, 0.9485229981434176, 0.9259608003766082, 26588000000, 
0.9689954517549574, 0.9616216715460179, 0.9156531336442882, 26690000000, 
0.9767585143139484, 0.9717616407758909, 0.9138531539811845, 26792000000, 
0.9807651632251089, 0.9769786324119983, 0.9169032861992493, 26860000000, 
0.9847276649137279, 0.9821280182118488, 0.9148862776689229, 26962000000, 
0.9871027097724825, 0.9851813981139784, 0.9052768711835808, 27064000000, 
0.9885229287562999, 0.9869806793910119, 0.8981832671664773, 27166000000, 
0.9894211549027309, 0.9881049858356099, 0.8908228767041875, 27268000000, 
0.990260719755563, 0.98913533371049, 0.881051447877256, 27370000000, 
0.9909023707951443, 0.9899078471231489, 0.8741297734762797, 27438000000, 
0.9920580539150988, 0.9912795395234391, 0.8661496570546401, 27540000000, 
0.9933738788147175, 0.9928188147108895, 0.8599066976912233, 27642000000, 
